fatalities,injured,evacuated,estimated_total_cost,normalized_total_cost,federal_payments,provincial_payments,insurance_payments,start_day,start_week,start_month,start_year,start_weekend,start_season_canada,end_day,end_week,end_month,end_year,end_weekend,end_season_canada,disaster_type,disaster_subgroup,disaster_group,disaster_category,magnitude,utility_people_affected,city,province,country,canada,summary
0,0,0,0,0,0,0,,3,1,1,1986,f,Winter,3,1,1,1986,f,Winter,Drought,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prairie Provinces, 1986. Severe and widespread surface water droughts reported on the Prairies."
0,0,0,,,,,,4,46,11,1992,f,Autumn,5,46,11,1992,f,Autumn,Storm - Unspecified / Other,Meteorological - Hydrological,Natural,Disaster,0,0,,ON,Canada,t,"Ontario and Quebec, November 12-13, 1992."
0,0,750,,,0,0,,7,13,3,1986,t,Spring,2,14,4,1986,f,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Riviere Chaudière,QC,Canada,t,"Rivière Chaudière QC, March 30 - April 1, 1986. Communities along the Rivière Chaudière experienced flooding during the 1986 spring thaw; heavy rain and ice jams contributed to flooding which forced about 750 people to evacuate; an estimated 460 businesses and homes were flooded along the river; the communities of Saint-Georges, Beauceville, Saint-Joseph, Sainte-Marie, Scott, Breakeyville, Saint-Étienne, and Saint-Lambert were directly affected by the flood."
0,0,800,,,0,0,,3,20,5,1987,f,Spring,3,20,5,1987,f,Spring,Wildfire,Meteorological - Hydrological,Natural,Disaster,0,0,Valrita-Harty,ON,Canada,t,"Valrita-Harty ON, 1987. Entire village of 800 evacuated due to wildfire."
34,0,0,,,0,0,,2,47,11,1987,f,Autumn,2,47,11,1987,f,Autumn,Marine,Transportation accident,Technology,Incident,0,0,400 km off Cape Race,NL,Canada,t,"400 km off Cape Race NL, 1987.  Spanish Fishing Trawler Hosanna I sinks in the Atlantic Ocean: 34 dead."
7,0,0,,,0,0,,1,13,3,1987,f,Spring,1,13,3,1987,f,Spring,Avalanche,Meteorological - Hydrological,Natural,Disaster,0,0,Blue River,BC,Canada,t,"Blue River BC, March 23, 1987. An avalanche took the lives of 6 American heli-skiers and their Canadian guide."
455,,,0,0,,,,1,31,7,2009,f,Summer,1,32,8,2009,f,Summer,Heat Event,Meteorological - Hydrological,Natural,Disaster,0,0,Vancouver,BC,Canada,t,"Vancouver and Fraser BC, June 27 to August 3, 2009. Temperatures of up to 34.4 degrees centigrade were measured at Vancouver International Airport during an eight-day period from July 27 to August 3. According to the Fraser and Vancouver Health Authorities, in the past during the same eight-day period from July 27 to August 3, the average number of deaths was 321, but in 2009 during this time, there was a registered 455 deaths. It is believe that the heat greatly contributed towards the unusually high number of deaths."
0,0,2543,699884000,35023386.2,699884000,,,2,16,4,2011,f,Spring,5,24,6,2011,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Assiboe,MB,Canada,t,"Assiniboine, Roseau, and Red Rivers MB, April 19 to June 17, 2011. By April 28, flooding resulted in 15 communities declaring states of emergency while 1,772 individuals had been evacuated province wide. There were 1,547 evacuees who were from First Nations communities. Indigenous and Northern Affairs Canada (INAC) worked collaboratively with First Nations communities to develop flood action plans with pre-emptive activities.  As of June 15, 2,543 individuals had been evacuated and 32 communities had declared states of emergency. Estimated costs from the Province  is approximately $100 million and the estimated federal share is approximately $87.5 million."
,,203,0,0,,,,2,7,2,2011,f,Winter,5,8,2,2011,f,Winter,Disturbance / Demonstrations,Civil Incident,Conflict,Incident,0,0,,,Canada,t,"Libya, February 15-25, 2011. Qaddafi security services attempted to repress a series of peaceful protests, beginning on February 15. Within one week, the small uprising had spread across Libya, and Qaddafi’s regime struggled to retain control of the country. The government responded to continued uprisings with censorship, blocking of communications, imprisonment, military force and violence. The situation escalated into an armed conflict with an established coalition between rebel groups. As of February 25, more than 203 Canadians had been evacuated from Libya to nearby Malta. On June 14, the Minister of International Cooperation, Beverly J. Oda, announced additional humanitarian assistance. Canada’s total assistance in response to the crisis in Libya was $10.6 million."
,,12055,552960000,27671059.2,52960000,,500000000,7,19,5,2011,t,Spring,7,20,5,2011,t,Spring,Wildfire,Meteorological - Hydrological,Natural,Disaster,0,0,Slave Lake,AB,Canada,t,"Slave Lake AB, May 15 to May 22, 2011. Fortynine wildfires in north-central Alberta burned across the Lesser Slave River Region, prompting one of the most destructive wildfires in Canadian history. A state of emergency was declared by the Municipal District of Lesser Slave River No. 124 on May 15, after a wildfire that originated in the town of Slave Lake began to spread uncontrollably, affecting surrounding communities. The wildfire devastated the town of Slave Lake, where 374 buildings were destroyed and 52 damaged by the flames. Approximately 7000 people were evacuated from the town of Slave Lake and 735 individuals and families lost their homes. Outside of the town of Slave Lake, 59 other buildings were destroyed and 32 were damaged. Other affected communities include High Prairie, Little Buffalo, Red Earth Creek, Loon Lake First Nation (FN), Whitefish Lake FN and Woodland Cree FN. Penn West Petroleum, Exall Energy Corp. and Canadian Natural Resources Ltd. halted drilling in the region, suspended production and evacuated their employees. Canadian National (CN) Railway also halted their services in the region. By May 19, the number of evacuees rose to approximately 12,055. The total cost in damages was estimated at over $500 million."
0,144,0,0,0,,,,3,24,6,2011,f,Winter,4,24,6,2011,f,Winter,Rioting,Civil Incident,Conflict,Incident,0,0,Vancouver,BC,Canada,t,"Vancouver BC, June 15-16, 2011. Following the loss of game seven in the Stanley Cup finals to the Boston Bruins, Vancouver Canucks fans took to the streets and rioting ensued. There were 140 people taken to hospital with minor injuries while four people sustained serious injuries. Businesses along Robson St. and West Georgia St. were damaged (smashed windows, looting, and vandalism) while cars nearby were set on fire."
0,0,1651,81612000,4084003.3,81612000,,,7,15,4,2011,t,Spring,3,25,6,2011,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Montérégie,QC,Canada,t,"Montérégie QC, April 17 to June 22, 2011. Early spring melt along with rainy weather between March and May led to historic flooding in the Montérégie region of Quebec. Communities in the Richelieu Valley experienced heavy rainfall from March to May, including Montreal where it rained 182 per cent above average during that time. Starting April 18 to 24, nine municipalities were affected by flooding. Rising water levels in the Richelieu River caused flooding and damages to an additional 16 municipalities, including Sainte-Anne-de-Sabrevios where 400 homes were damaged and Saint-Paul-de-l’Île-aux-Noix where 200 homes were damaged. From April to June, over 40 municipalities in the Montérégie region were affected by flooding and by May 6, 11 municipalities declared states of emergency. On May 23, the Richelieu River set a new all-time record water level of 30.7 metres, due to several days of intense rain. Most significantly impacted by the flooding was Saint-Jean-sur Richelieu where a over 3000 homes were flooded and approximately 1000 people were evacuated from their homes. In total, the floods affected 3,927 people and forced the evacuation of approximately 1,651 people from their homes."
0,0,440,0,0,,,,7,23,6,2011,t,Winter,2,24,6,2011,f,Winter,Wildfire,Meteorological - Hydrological,Natural,Disaster,0,0,Hall Lake,SK,Canada,t,"Hall Lake SK, June 12-14, 2011. On June 12, the Saskatchewan Emergency Management Organization reported a 25 to 40 hectare wildfire burning approximately three to four kilometers from the La Ronge First Nation subcommunity of Hall Lake. In total, there were 440 residents evacuated. As of June 14, the wildfire was no longer considered to be a direct threat to residents, and the evacuation order was lifted."
0,0,1137,0,0,,,,4,22,6,2011,f,Winter,4,23,6,2011,f,Winter,Wildfire,Meteorological - Hydrological,Natural,Disaster,0,0,Wollaston Lake,SK,Canada,t,"Wollaston Lake SK, June 2 to 9, 2011. On June 1, the Saskatchewan Emergency Organization reported that a 500 hectare fire was burning approximately 1.5 kilometres southwest of the community of Wollaston Lake. Winds blowing in from the southwest caused the fire and smoke to encroach upon the community, and the fire increased to 1,100 hectares by the following day. On June 2, a total of 1,137 residents were evacuated but damages to structures had not been reported at that time."
0,0,2937,0,0,,,,4,22,6,2011,f,Winter,6,27,7,2011,t,Summer,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Southern,MB,Canada,t,"Southern Manitoba, June 2 to July 9, 2011. On June 3, 1,961 individuals were evacuated from the Ochre River, Alonsa, and Sioux Valley First Nations, and 37 communities declared local states of emergency due to extensive flooding.  Another 45 residences were given mandatory evacuation orders in the Dauphin Lake, Ochre River/Cresent Beach area on June 4. On June 6, the Sastachewan Watershed Authority released a large amount of water from the Tobin Lake Dam, which flows towards the flood zone.  By June 6, 40 communities were under a state of local emergency with a total of 2,058 evacuees registered through the Canadian Red Cross and the Manitoba Association of Native Firefighters (MANFF). Effective June 28, there were a total of 2,937 evacuees, 42 local declared States of Emergency with 13 of these being First Nations communities. On July 9, evacuation orders were lifted for Portage La Prairie, Souris, Wawanesa, and Glenwood."
0,0,3623,0,0,,,,2,19,5,2011,f,Spring,6,21,5,2011,t,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Bron,MB,Canada,t,"Brandon MB, May 10-28, 2011. Forteen homes were evacuated in Brandon on May 10 due to extensive flooding. By May 15, a total of 3,623 individuals had been evacuated from the following communities: Archie, Arthur, Brandon, Cameron, Cornwallis, Dauphin, Ellice, Elton, Emerson, Langfor, Lake St. Martin First Nations, Ritchot, St. Clements, St. Lazare Village, Sandy Bay First Nations, Sioux Valley First Nations, South Norfolk, Stanley, and Whitewater. There were 120 provincial roads and 655 municipal roads that were closed as a result of the flooding."
0,0,383,0,0,,,,5,24,6,2011,f,Winter,2,26,6,2011,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Weyburn,SK,Canada,t,"Weyburn and Estavan SK, June 17-28, 2011. A local state of emergency was issued on June 17, because of extensive flooding in the City of Weyburn and Estavan, Saskatchewan. Throughout the province, 19 municipalities declared local states of emergency. Approximately 200 homes were known to be affected in Weyburn, where there was 112 mm of rain. On June 17, Estavan received 27 mm of rain over night and 383 residents were evacuated from a mobile trailer park. On June 18, officials reported that the capacity of the treatment plant had exceeded its limit, and Environment Canada granted permission to pump sewage directly into the Souris River. Repairs were conducted at the treatment plant to address the capacity issue. SaskPower reported scattered and localized power outages throughout the region. Residents in most areas were given permission to return to their homes on June 28."
0,0,141,0,0,,,,7,21,5,2011,t,Spring,2,22,5,2011,f,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Calgary,AB,Canada,t,"Calgary AB, May 29-31, 2011. Tsuu T’ina First Nation evacuated approximately 40 families (120 individuals) from Calgary due to flooding and road washouts.  In addition, The Stone Tribe evacuated approxiamtely seven families (21 individuals) due to flooding.  Also, the Siksika First Nation and Town of High River have issued voluntary evacuation orders for Hidden Valley and High River areas."
,,360,0,0,,,,7,44,11,2010,t,Autumn,3,50,12,2010,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Yarmouth,NS,Canada,t,"Yarmouth and Halifax NS, November 7 to December 15, 2010. High winds and heavy rains over a one month period resulted in the worst flooding in a century.  On November 7, storms began with 215 mm of rain falling in Yarmouth and 172 mm in Halifax. On November 9, 120 families (360 individuals) were evacuated from Yarmouth, and several more families were evacuated from nearby Lequille (Annapolis Royal) and Lake Vaughn. A state of emergency was declared when more than 100 mm of rain fell within 18 hours flooding and overwhelming local resources. Rains continued through to December 15. During this time, roads and bridges were washed out, homes were badly damaged by flood waters, and power was lost to more than 46,000 homes (138,000 individuals). On May 19, 2011, the Emergency Management Office of Nova Scotia released a statement indicating the Disaster Financial Assistance Program’s approval for cost-sharing between the province and Ottawa."
1,,,0,0,,,,6,35,9,2010,t,Autumn,6,35,9,2010,t,Autumn,Hurricane / Typhoon / Tropical Storm,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Nova Scotia, September 4, 2010. Hurricane Earl landed 35 kilometres southwest of Liverpool as a Category 1 hurricane with wind speeds of up to 135 km/h. The storm made landfall at 10:30 ADT with some parts of Nova Scotia receiving up to 75 mm of rain. The high winds produced by the storm created peak waves of 23 metres in height and uprooted trees that downed power lines leaving 200,000 Nova Scotia power customers (approximately 600,000 individuals) without power. There were also extensive damages to the Halifax harbour and roads throughout Newfoundland and Nova Scotia from uprooted trees and debris. An individual drowned west of Halifax while trying to rescue a boat that broke free from its mooring. It was reported that the man was wearing a life jacket at the time, but was unable to swim back to shore. Nova Scotia’s Emergency Management Office attributed the man’s death to the storm."
,,,,,,,,7,5,2,2003,t,Winter,7,5,2,2003,t,Winter,Winter Storm,Meteorological - Hydrological,Natural,Disaster,0,0,Wolfe Lake,NB,Canada,t,"Wolfe Lake and Moncton NB, February 2, 2003. Ice storms resulted in 40-60 mm of frozen rain coating the region and at Wolfe Lake, 58.3 mm of freezing rain was recorded as falling. Winds reached 75 km/hr generating a wind chill of minus 27 degrees centigrade.  Schools closed for one week.  More than 63,000 residences were left without power and phone services due to the downed power lines, which were a direct result of the weight of freezing rain atop the infrastructure. There were a huge number of livestock fatalities, extensive damages to barns and silos, and maple sugar wood lots were damaged."
,,,0,0,,,,6,50,12,2008,t,Winter,6,50,12,2008,t,Winter,Winter Storm,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prince Edward Island, December 13, 2008. An ice storm on December 13, downed 300 utility poles resulting in one of the worst power outages since the mid-1970 and cost Maritime Electric approximately $1.5 million to repair. Nearly 95 per cent of Islanders were without electricity, as freezing rain and an ice pellet-drizzle mix left thick layers of ice on roof tops, trees and transmission lines. Power poles were pulled down by ice-laden lines and strong winds. Across the province, makeshift shelters were organized in legion halls, fire stations, schools and community centres. Rescue teams and hydro crews arrived from outside the province to assist. The Canadian military also remained on standby at the Canadian Forces Base in Gagetown, NB."
,,423,0,0,,,,2,25,6,2011,f,Winter,1,26,6,2011,f,Winter,Wildfire,Meteorological - Hydrological,Natural,Disaster,0,0,Mishkeegogamang Ojibway First Nation (New Osnaburgh),ON,Canada,t,"Mishkeegogamang Ojibway First Nation (New Osnaburgh) ON, June 21-27, 2011.  A state of emergency was declared as the First Nation community was overcome by smoke from more than 17 wildfires burning within 10 kilometres of the community’s housing area. The fire was estimated to be 37,000 hectares in size and was out control. There were 423 residents that were evacuated between June 22 and June 24. Sioux Lookout, Greenstone (Gerldton) and Ignace declared states of emergency. The Ontario Ministry of Natural Resources (MNR) deployed 10 fire ranger crews to bring the fires under control while the Department of National Defense (DND) assisted with evacuations, and Health Canada assisted with medical services."
